02.06.2019 07:15:24  OCBS  Locate the NGS Current and Temp Directory  
02.06.2019 07:15:24  OCBS  NGS Directories - Current: \\ccb-nft\NFT_DATA\P10\000000000\ - Temporary: \\CCB-PSTOOL\Apps\PS TOOL DX File Imports\NEWGImport  
02.06.2019 07:15:24  OCBS  Create Temporary Table: OCBSFilesTemp  
02.06.2019 07:15:24  OCBS  Insert OCBS File in Table: OCBSFilesTemp  
02.06.2019 07:15:25  OCBS  Create Temporary Table: OCBS FILES  
02.06.2019 07:15:25  OCBS  Insert in Table: OCBS FILES from Table: OCBSFilesTemp  
02.06.2019 07:15:25  OCBS  Delete from Table: OCBS FILES where FileName < Last NGS Import File: 20190601  
02.06.2019 07:15:25  OCBS  Delete from Table: OCBS FILES where FileName >= Current Date: 20190602  
02.06.2019 07:15:25  OCBS  Determine the next NGS File for Import...Please wait...  
02.06.2019 07:15:25  BAIS INTERFACE  Locate the BAIS Current and Temp Directory  
02.06.2019 07:15:25  BAIS INTERFACE  BAIS Interface Directory - Current: \\ccb-bde\BAIS\ - Temporary: \\CCB-PSTOOL\Apps\PS TOOL DX File Imports\BAIS_Interface_Import  
02.06.2019 07:15:25  BAIS INTERFACE  Create Temporary Table: BAIS_INTERFACE_FILES  
02.06.2019 07:15:25  BAIS INTERFACE  Create Temporary Table: #Temp_BAIS_INTERFACE_FILES  
02.06.2019 07:15:25  BAIS INTERFACE  Insert BAIS Files in Table: #Temp_BAIS_INTERFACE_FILES  
02.06.2019 07:15:25  BAIS INTERFACE  Insert BAIS Files in Table: BAIS_INTERFACE_FILES  
02.06.2019 07:15:25  BAIS INTERFACE  DROP Table: #Temp_BAIS_INTERFACE_FILES  
02.06.2019 07:15:25  BAIS INTERFACE  Update FileNameNumber and FileFullName in BAIS FILES  
02.06.2019 07:15:25  BAIS INTERFACE  Delete from BAIS FILES where FileNameNumber=0  
02.06.2019 07:15:25  BAIS INTERFACE  Delete from Table: BAIS FILES where FileNameNumber < Last BAIS Import File: 20190601  
02.06.2019 07:15:25  BAIS INTERFACE  Determine the next BAIS File for Import...Please wait...  
02.06.2019 07:15:25  BAIS INTERFACE  Execute BAIS_UPDATES_CLIENT_DATA commands in SQL Procedures Parameter/BAIS   
02.06.2019 07:15:25  BAIS INTERFACE  Execute: Update OCBS-BAIS Client Nr. in CUSTOMER_INFO  
02.06.2019 07:15:26  BAIS INTERFACE  Execute: Insert New Master Group in GROUP_MASTER from BAIS KNVKNF  
02.06.2019 07:15:26  BAIS INTERFACE  Execute: Insert New Master Group in GROUP_MASTER from BAIS KNEHMF  
02.06.2019 07:15:26  BAIS INTERFACE  Execute: Insert New Inter Group in GROUP_INTER from BAIS KNVKNF-Field:KNVKNF_KNZNR  
02.06.2019 07:15:26  BAIS INTERFACE  Execute: Insert New Inter Group in GROUP_INTER from BAIS KNVKNF-Field:KNVKNF_KDNRH  
02.06.2019 07:15:26  BAIS INTERFACE  Execute: Insert New Inter Group in GROUP_INTER from BAIS KNEHMF  
02.06.2019 07:15:27  BAIS INTERFACE  Execute: Update GroupMasterName in GROUP_MASTER from BAIS Field:KNEHMF_KURZN  
02.06.2019 07:15:27  BAIS INTERFACE  Execute: Update Id_MasterGroup in GROUP_INTER from BAIS Field:KNVKNR_KNZNR  
02.06.2019 07:15:27  BAIS INTERFACE  Execute: Update Id_MasterGroup in GROUP_INTER from BAIS Field:KNBATF_KDREF  
02.06.2019 07:15:27  BAIS INTERFACE  Execute: Insert New Master Group in GROUP_MASTER from BAIS KNBATF  
02.06.2019 07:15:27  BAIS INTERFACE  Execute: Update GroupMasterName in GROUP_MASTER from BAIS Field:KNEHMF_NAME1  
02.06.2019 07:15:27  BAIS INTERFACE  Execute: Update relevant Group Data in GROUP_MASTER from BAIS KNEHMF  
02.06.2019 07:15:28  BAIS INTERFACE  Execute: Insert New Inter Group in GROUP_INTER from BAIS KNBATF  
02.06.2019 07:15:28  BAIS INTERFACE  Execute: Update Id_MasterGroup in GROUP_INTER from BAIS Field:KNBATF_KDREF  
02.06.2019 07:15:29  BAIS INTERFACE  Execute: Update InterGroupName in GROUP_INTER from BAIS KNEHMF_NAME1  
02.06.2019 07:15:29  BAIS INTERFACE  Execute: Update MasterGroupName in GROUP_INTER from GROUP_MASTER based on Id_Master_Group=GroupMasterId  
02.06.2019 07:15:29  BAIS INTERFACE  Execute: Update relevant Group Data in GROUP_INTER from BAIS KNEHMF  
02.06.2019 07:15:30  BAIS INTERFACE  Execute: Insert New Client in GROUP_CLIENT from CUSTOMER_INFO  
02.06.2019 07:15:30  BAIS INTERFACE  Execute: Update Id_MasterGroup in GROUP_CLIENT from BAIS KNBATF_KDREF,KNBATF_KNZNR and KNBATF_KDNMD  
02.06.2019 07:15:30  BAIS INTERFACE  Execute: Update Id_Master_Group,InterGroupName and MasterGroupName in GROUP_CLIENT  
02.06.2019 07:15:30  BAIS INTERFACE  Execute: Insert New Data in GROUP_CLIENT_DETAILS from BAIS KNBATF  
02.06.2019 07:15:30  BAIS INTERFACE  Execute: Update Data in GROUP_CLIENT and GROUP_CLIENT_DETAILS  
02.06.2019 07:15:30  BAIS INTERFACE  Execute: Delete Non-Valid Data and Duplicates in GROUP_CLIENT and GROUP_CLIENT_DETAILS  
02.06.2019 07:15:31  BAIS INTERFACE  Execute: Update Master Group and Inter Group Data in CUSTOMER_INFO  
02.06.2019 07:15:32  BAIS INTERFACE  Execute: Update Group Status in all Group Tables  
02.06.2019 07:15:33  BAIS INTERFACE  Execute: Update Sectors in CUSTOMER_INFO  
02.06.2019 07:15:33  BAIS INTERFACE  Execute: Update Sector Descriptions in CUSTOMER_INFO  
02.06.2019 07:15:35  BAIS INTERFACE  Execute: Update EU Country in GROUP_MASTER and GROUP_INTER  
02.06.2019 07:15:36  BAIS INTERFACE  Execute: Reset NUTS3 Codes in GROUP_MASTER and GROUP_INTER  
02.06.2019 07:15:36  BAIS INTERFACE  Execute: Update NUTS3 Codes for GB (Numbers + Letters)  
02.06.2019 07:15:36  BAIS INTERFACE  Execute: Update NUTS3 Codes for GB (only Numbers)  
02.06.2019 07:15:36  BAIS INTERFACE  Execute: Update NUTS3 Codes for all Others (Numbers + Letters)  
02.06.2019 07:15:40  BAIS INTERFACE  Execute: Update NUTS3 Codes for all others (only Numbers)  
02.06.2019 07:15:51  BAIS INTERFACE  Execute: Update NUTS3 Codes for IE (first 3 digits)  
02.06.2019 07:15:51  BAIS INTERFACE  Execute: Truncate Table GL_ACCOUNTS_BAIS  
02.06.2019 07:15:51  BAIS INTERFACE  Execute: Insert all GL Accounts from BAIS Table:GSTBIF in GL_ACCOUNTS_BAIS  
03.06.2019 06:45:24  ODAS  Locate the ODAS Current and Temp Directory...  
03.06.2019 06:45:24  ODAS  ODAS Directories - Current: \\ccb-bde\ODAS\REPORT\ - Temporary: \\CCB-PSTOOL\Apps\PS TOOL DX File Imports\OdasImport  
03.06.2019 06:45:24  ODAS  Create Temporary Table: ODASFilesTemp  
03.06.2019 06:45:24  ODAS  Insert ODAS File in Table: ODASFilesTemp  
03.06.2019 06:45:27  ODAS  Create Temporary Table: ODAS FILES  
03.06.2019 06:45:27  ODAS  Insert in Table: ODAS FILES from Table: ODASFilesTemp  
03.06.2019 06:45:27  ODAS  Delete from Table: ODAS FILES where FileName < Last Odas Import File: 20190601  
03.06.2019 06:45:27  ODAS  Select the next ODAS File for Import  
03.06.2019 06:45:27  ODAS  Next ODAS File for Import: 20190602  
03.06.2019 06:45:28  ODAS  Delete from ODAS FILES the File: 20190602  
06.06.2019 06:52:52  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Start Import entries to table  ZINSERTRAEGE KUNDEN-INTEREST ON ACCOUNT
06.06.2019 06:52:52  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Update Customer Account Names in Table CUSTOMER_VOLUMES  ZINSERTRAEGE KUNDEN-INTEREST ON ACCOUNT
06.06.2019 06:52:52  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Calculate Closing Balances for all Customer Accounts (Not EURO)  ZINSERTRAEGE KUNDEN-INTEREST ON ACCOUNT
06.06.2019 06:52:58  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Calculate Closing Balances for all Customer Accounts (in EURO)  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:16  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Update Client Name in Table CUSTOMER_VOLUMES  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:16  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Delete from Table CUSTOMER_VOLUMES where Product Type is not Current Account   IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:16  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Update Description in CUSTOMER VOLUMES  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:35  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Extract PAYMENT REFERENCE in CUSTOMER_VOLUMES  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:35  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Update Product Type Description  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:36  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Update Value Balance from CUSTOMER ACC BALANCES  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:36  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Check Balances in CUSTOMER VOLUMES-SQL Parameter:SEVERAL SELECTIONS/Customer_Balances_Check  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:36  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Start Customer Balances check for 05.06.2019  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:36  OCBS  Procedure:IMPORT CUSTOMER VOLUMES - Execute SQL Commands for SEVERAL SELECTIONS/Customer_Balances_Check  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:36  OCBS  Execute Customer Balances check  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:36  OCBS  Import procedure: IMPORT CUSTOMER VOLUMES finished successfully  IMPORT CUSTOMER VOLUMES
06.06.2019 06:53:36  OCBS  Procedure:IMPORT SUSPENCE BALANCES - Start import procedure: IMPORT SUSPENCE BALANCES  IMPORT SUSPENCE BALANCES
06.06.2019 06:53:36  OCBS  Procedure:IMPORT SUSPENCE BALANCES - Delete Suspence Balances for 05.06.2019  IMPORT SUSPENCE BALANCES
06.06.2019 06:53:36  OCBS  Procedure:IMPORT SUSPENCE BALANCES - Insert Suspence Balances from Daily Balance Details Sheet for 05.06.2019  IMPORT SUSPENCE BALANCES
06.06.2019 06:53:38  OCBS   rows imported in SUSPENCE_BALANCES  IMPORT SUSPENCE BALANCES
06.06.2019 06:53:38  OCBS  Procedure:IMPORT SUSPENCE BALANCES - Update Suspence Acc.Name,Client Nr. from Table: CUSTOMER_ACCOUNTS  IMPORT SUSPENCE BALANCES
06.06.2019 06:53:38  OCBS  Procedure:IMPORT SUSPENCE BALANCES - Insert Exchange rates for all entries in all Currencies  IMPORT SUSPENCE BALANCES
06.06.2019 06:53:38  OCBS  Procedure:GUARANTEE_EXPOSURE - Start import procedure: GUARANTEE EXPOSURE REPORT  GUARANTEE_EXPOSURE
06.06.2019 06:53:38  OCBS  Procedure:GUARANTEE_EXPOSURE - Reformating Excel File:\A021198G0_DC0070000_20190605.xlsx  GUARANTEE_EXPOSURE
06.06.2019 06:53:38  OCBS  ERROR+++ Procedure:GUARANTEE_EXPOSURE - File does not exist in Import Directory - File Name:\\CCB-PSTOOL\Apps\PS TOOL DX File Imports\NEWGImport\A021198G0_DC0070000_20190605.xlsx  GUARANTEE_EXPOSURE
06.06.2019 06:53:38  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Start import procedure: GMPS INTERFACE IREMFM  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:38  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Import Dat File: \\ccb-nft\e$\INTERFACE\GMPS\20190605\A0333_SAFEID_DC0070000_IREMFM_ADD_20190605_0001.dat  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:39  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Import Dat File: \\ccb-nft\e$\INTERFACE\GMPS\20190605\A0333_SAFEID_DC0070000_IREMFM_ADD_20190605_0001.dat  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:39  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Add ID to Temporary Table  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:39  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Delete Duplicates in Temporary Table  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:39  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Insert Data to GMPS_IREMFM from Temporary Table  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:40  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Drop Temporary Table  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:40  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Delete Duplicates from GMPS_IREMFM  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:41  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Insert Data from GMPS_IREMFM to ODAS REMMITANCES  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:52  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Insert Exchange Rates to ODAS REMMITANCES  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:52  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Calculate Deal Amount Euro in ODAS REMMITANCES  GMPS_INTERFACE_IREMFM
06.06.2019 06:53:52  OCBS  Procedure:GMPS_INTERFACE_IREMFM - Delete duplicates in ODAS REMMITANCES based on Field:EM00KEY0  GMPS_INTERFACE_IREMFM
06.06.2019 06:54:03  OCBS  Import procedure: GMPS INTERFACE IREMFM is finished sucesfully  GMPS_INTERFACE_IREMFM
06.06.2019 06:54:03  OCBS  Start import procedure: GMPS INTERFACE REMIFM  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Import Dat File: \\ccb-nft\e$\INTERFACE\GMPS\20190605\A0333_SAFEID_DC0070000_REMIFM_ADD_20190605_0001.dat  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Import Dat File: \\ccb-nft\e$\INTERFACE\GMPS\20190605\A0333_SAFEID_DC0070000_REMIFM_ADD_20190605_0001.dat  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Add ID to Temporary Table  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Delete Duplicates in Temporary Table  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Insert Data to GMPS_IREMFM from Temporary Table  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Drop Temporary Table  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Delete Duplicates from GMPS_REMIFM  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:04  OCBS  Insert Data from GMPS_REMIFM (Incoming) to ODAS REMMITANCES  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:05  OCBS  Insert Data from GMPS_REMIFM (Outgoing) to ODAS REMMITANCES  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:06  OCBS  Insert Exchange Rates to ODAS REMMITANCES  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:06  OCBS  Calculate Deal Amount Euro in ODAS REMMITANCES  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:06  OCBS  Delete duplicates in ODAS REMMITANCES based on Field:EM00KEY0  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:17  OCBS  Import procedure: GMPS INTERFACE REMIFM is finished sucesfully  GMPS_INTERFACE_REMIFM
06.06.2019 06:54:17  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Start import procedure: GMPS INTERFACE CREMFM  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:17  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Import Dat File: \\ccb-nft\e$\INTERFACE\GMPS\20190605\A0333_SAFEID_DC0070000_CREMFM_ADD_20190605_0001.dat  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:17  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Import Dat File: \\ccb-nft\e$\INTERFACE\GMPS\20190605\A0333_SAFEID_DC0070000_CREMFM_ADD_20190605_0001.dat  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:17  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Add ID to Temporary Table  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:18  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Delete Duplicates in Temporary Table  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:18  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Insert Data to GMPS_IREMFM from Temporary Table  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:20  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Drop Temporary Table  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:20  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Delete Duplicates from GMPS_CREMFM  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:21  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Insert Data from GMPS_CREMFM to ODAS REMMITANCES  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:31  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Insert Exchange Rates to ODAS REMMITANCES  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:31  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Calculate Deal Amount Euro in ODAS REMMITANCES  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:31  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Delete duplicates in ODAS REMMITANCES based on Field:EM00KEY0  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:42  OCBS  Procedure:GMPS_INTERFACE_CREMFM - Import procedure: GMPS INTERFACE CREMFM is finished sucesfully  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:42  OCBS  Delete Directory:   \\CCB-PSTOOL\Apps\PS TOOL DX File Imports\NEWGImport  GMPS_INTERFACE_CREMFM
06.06.2019 06:54:42  OCBS  Set as Last imported NGS File Name:   20190605  
06.06.2019 06:54:43  OCBS  NGS File Import:  20190605 is finished ...  
06.06.2019 06:54:43  OCBS  NGS Import finished ...  
06.06.2019 06:54:44  BAIS INTERFACE  Locate the BAIS Current and Temp Directory  
06.06.2019 06:54:44  BAIS INTERFACE  BAIS Interface Directory - Current: \\ccb-bde\BAIS\ - Temporary: \\CCB-PSTOOL\Apps\PS TOOL DX File Imports\BAIS_Interface_Import  
06.06.2019 06:54:44  BAIS INTERFACE  Create Temporary Table: BAIS_INTERFACE_FILES  
06.06.2019 06:54:44  BAIS INTERFACE  Create Temporary Table: #Temp_BAIS_INTERFACE_FILES  
06.06.2019 06:54:44  BAIS INTERFACE  Insert BAIS Files in Table: #Temp_BAIS_INTERFACE_FILES  
06.06.2019 06:54:44  BAIS INTERFACE  Insert BAIS Files in Table: BAIS_INTERFACE_FILES  
06.06.2019 06:54:44  BAIS INTERFACE  DROP Table: #Temp_BAIS_INTERFACE_FILES  
06.06.2019 06:54:44  BAIS INTERFACE  Update FileNameNumber and FileFullName in BAIS FILES  
06.06.2019 06:54:44  BAIS INTERFACE  Delete from BAIS FILES where FileNameNumber=0  
06.06.2019 06:54:44  BAIS INTERFACE  Delete from Table: BAIS FILES where FileNameNumber < Last BAIS Import File: 20190604  
06.06.2019 06:54:44  BAIS INTERFACE  Determine the next BAIS File for Import...Please wait...  
06.06.2019 06:54:44  BAIS INTERFACE  Delete from BAIS FILES the File: 20190605  
06.06.2019 06:54:46  BAIS INTERFACE  BAIS Interface File for Import:   20190605 is ready  
06.06.2019 06:54:46  BAIS INTERFACE  Starting the BAIS Interface Import procedures...  
06.06.2019 06:54:46  BAIS INTERFACE  Start Import: BAIS DVTIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:46  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_DVTIFF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:46  BAIS INTERFACE  Import DVTIFF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:46  BAIS INTERFACE  Delete all data from BAIS_GSTIFF with the same Date in Column:GSTIFF_DXIFD  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Insert Data from Temporary Table to BAIS_GSTIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Drop Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  BAIS DVTIFF IMPORT finished  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Start Import: BAIS GAGIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_GAGIFF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Import GAGIFF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  ALTER COLUMN GAGIFF_DXIFD to Datetime  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Set Correct Value in Field GAGIFF_IFNAM  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Delete all data from BAIS_GAGIFF with the same Date in Column:GAGIFF_DXIFD  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Insert Data from Temporary Table to BAIS_GAGIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  BAIS GAGIFF IMPORT finished  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Start Import: BAIS GAKIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_GAKIFF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Import GAKIFF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  ALTER COLUMN GAKIFF_DXIFD to Datetime  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Delete all data from BAIS_GAKIFF with the same Date in Column:GAKIFF_DXIFD  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Insert Data from Temporary Table to BAIS_GAKIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Drop Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  BAIS GAKIFF IMPORT finished  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Start Import: BAIS GSTIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_GSTIFF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Import GSTIFF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:47  BAIS INTERFACE  Delete all data from BAIS_GSTIFF with the same Date in Column:GSTIFF_DXIFD  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:49  BAIS INTERFACE  Insert Data from Temporary Table to BAIS_GSTIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:50  BAIS INTERFACE  Drop Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:50  BAIS INTERFACE  BAIS GSTIFF IMPORT finished  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:50  BAIS INTERFACE  Start Import: BAIS GSTSLF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:50  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_GSTSLF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:50  BAIS INTERFACE  Import GSTSLF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:50  BAIS INTERFACE  ALTER COLUMN GSTSLF_DXIFD to Datetime  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:50  BAIS INTERFACE  Delete all data from BAIS_GSTSLF with the same Date in Column:GSTSLF_DXIFD  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:51  BAIS INTERFACE  Insert Data from Temporary Table to BAIS_GSTSLF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Drop Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  BAIS GSTSLF IMPORT finished  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Start Import: BAIS KGCIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_KGCIFF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Import KGCIFF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  ALTER COLUMN KGCIFF_DXIFD to Datetime  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  ALTER COLUMN KGCIFF_DXBEW to Datetime  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Delete all data from BAIS_KGCIFF with the same Date in Column:KGCIFF_DXIFD  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Insert Data from Temporary Table to BAIS_GSTSLF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Drop Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  BAIS KGCIFF IMPORT finished  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Start Import: BAIS KNEIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_KNEIFF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Import KNEIFF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  ALTER COLUMN KNEIFF_DXIFD to Datetime  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:52  BAIS INTERFACE  Delete all data from BAIS_KNEIFF with the same Date in Column:KNEIFF_DXIFD  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  Insert Data from Temporary Table to BAIS_KNEIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  Drop Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  BAIS KNEIFF IMPORT finished  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  Start Import: BAIS KNVIFF  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  Create Temporary Table:#Temp_BAIS_KNVIFF_Temp  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  Import KNVIFF File to Temporary Table  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  ALTER COLUMN KNVIFF_DXIFD to Datetime  BAIS INTERFACE FILE IMPORT
06.06.2019 06:54:53  BAIS INTERFACE  Delete all data from BAIS_KNVIFF with the same Date in Column:KNVIFF_DXIFD  BAIS INTERFACE FILE IMPORT
